sentence,label,phrase,updated_label,review,comments
my sister wasnt able to go to a four year so for my family me being in a four year school is amazing and the fact that im the first from my family is amazing and i dont want to let them down.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor'],0,,No update; unclear theme alignment.
i am taking this class for extra help because i want to do really good and i want to be able to understand and pass the class with a good grade and actually understand it so that i can do good in the next physics class that i have to take in the future.,0,['finish college and then go to Medial school and be able to become a OBGYN doctor'],0,,No update; unclear theme alignment.
i am here because i want to get a good grade if not an excellent one in my physics course.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
"im here to be more involved and focused on concepts that i am having a difficult time understanding, i am also here to work with students with different learning abilities and take them in as learning objectives for myself.",0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
i am here to not feel intimidated because i am involved in a class that is saying i need help and thats okay.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
i am here to learn from students and work with students in a classroom together to come to a better understanding of physics.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
"my main goal for this class is to help me pass my class with a b or higher, i am taking this si course to increase my ability to achieve this goal.",1,['pass my class with a B or higher'],1,,No update; unclear theme alignment.
im hoping to meet more people affiliated with my major and be more involved with students who are willing to learn and experience more on campus.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
i'm really looking forward to this sci class mainly to have a better understanding of physics ultimately.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
im hoping by the end of this course i can take what i learned and use it in my next physics course.,0,['pass my class with a B or higher'],0,,No update; unclear theme alignment.
i am here because i know that physics is hard and i knew that taking a sci course would benefit me to pass the class.,0,['I want to go to medical school'],0,,No update; unclear theme alignment.
